Package,Zone,Dist,Mandal,GPName,zonemandalgp,LGDCode,USCNo,SerialNo,BillDate,DueDate,BillAmount,ACDAmount,Amount,act
,,,,,,,103422832,4424900030,19-09-2022,03-10-2022,420,0,420,420
,,,,,,,108534344,4422900809,09-09-2022,23-09-2022,7791,0,7791,7791
Package-B,Nalgonda,Suryapet,Jajireddigudem,KOMATIPALLY,GP,280963,113778893,4242300173,08-09-2022,22-09-2022,453,0,453,453
Package-B,Nalgonda,Suryapet,Maddirala,CHOULLA THANDA,GP,280972,112977143,4202100044,19-09-2022,03-10-2022,1180,1180,1180,0
Package-B,Nalgonda,Suryapet,Suryapet,K.T.ANNARAM,GP,208093,113774255,4161600528,07-09-2022,21-09-2022,1685,0,1685,1685
Package-B,Nalgonda,Yadadri Bhuvanagiri,Pochampally,MAKTHA ANANTHARAM,GP,207225,113822832,4511400590,05-09-2022,19-09-2022,426,0,426,426
Package-B,Nalgonda,Yadadri Bhuvanagiri,Ramannapeta,BACHUPPALA,GP,281998,113257786,4612100290,04-09-2022,18-09-2022,2384,0,2384,2384
Package-B,Nalgonda,Suryapet,Chinthalapalem Mallareddygudem,VEPALAMADARAM,GP,207682,113818712,4261001257,10-09-2022,24-09-2022,2010,0,2010,2010
Package-B,Nalgonda,Nalgonda,Devarakonda,MYNAMPALLY,GP,207429,112964794,4422600486,14-10-2022,28-10-2022,650,650,650,0
Package-B,Nalgonda,Nalgonda,Devarakonda,MARRICHETTU THANDA,GP,279573,112964792,4421100370,14-10-2022,28-10-2022,1462,1462,1462,0
Package-B,Nalgonda,Nalgonda,Devarakonda,DUBBATANDA,GP,279570,113466764,4421100380,14-10-2022,28-10-2022,838,838,838,0
Package-B,Nalgonda,Nalgonda,Devarakonda,MADMADAKA,GP,207427,112964791,4421100369,09-10-2022,23-10-2022,1840,1840,1840,0
Package-B,Nalgonda,Nalgonda,Devarakonda,AMMATONIGUDEM,GP,279586,112964795,4422600487,13-10-2022,27-10-2022,2038,2038,2038,0
Package-B,Nalgonda,Nalgonda,Devarakonda,BUILDING THANDA,GP,279289,113009161,4471201081,04-10-2022,18-10-2022,410,410,410,0
Package-B,Nalgonda,Nalgonda,Devarakonda,POLEPALLY RAMNAGAR,GP,207276,113009159,4471201079,04-10-2022,18-10-2022,1342,1342,1342,0
Package-B,Nalgonda,Nalgonda,Devarakonda,MANAVATH THANDA,GP,279286,113009160,4471201080,12-10-2022,26-10-2022,1600,1600,1600,0
Package-B,Nalgonda,Nalgonda,Devarakonda,CHINTABAVI,GP,279550,113017793,4423300141,12-10-2022,26-10-2022,736,736,736,0
Package-B,Nalgonda,Nalgonda,Devarakonda,TATIKOLE,GP,207433,113017792,4421901866,11-10-2022,25-10-2022,976,976,976,0
Package-B,Nalgonda,Nalgonda,Devarakonda,MANGALONIBAVI,GP,279545,113017794,4423400068,13-10-2022,27-10-2022,786,786,786,0
Package-B,Nalgonda,Nalgonda,Devarakonda,KONDA BHEMANAPALLY,GP,207425,113053138,4420901496,15-10-2022,29-10-2022,770,770,770,0
Package-B,Nalgonda,Nalgonda,Devarakonda,SHAKRU TANDA,GP,279589,113053174,4422600488,15-10-2022,29-10-2022,1574,668,1574,906
Package-B,Nalgonda,Nalgonda,Devarakonda,KACHARAM,GP,279559,113146411,4421000665,08-10-2022,22-10-2022,976,976,976,0
Package-B,Nalgonda,Nalgonda,Devarakonda,VAIDONIVAMPU,GP,279542,113053161,4421901867,11-10-2022,25-10-2022,0,0,,0
Package-B,Nalgonda,Nalgonda,Devarakonda,SAPAVAT THANDA,GP,279646,113053149,4421701105,16-10-2022,30-10-2022,0,0,,0
Package-B,Nalgonda,Nalgonda,Devarakonda,VENKAT THANDA,GP,279649,113260502,4421701115,15-10-2022,29-10-2022,0,0,,0
Package-B,Nalgonda,Nalgonda,Devarakonda,TURPUPALLY,GP,207435,113260605,4421701116,12-10-2022,26-10-2022,2378,2378,2378,0
Package-B,Nalgonda,Nalgonda,Devarakonda,KARNATIPALLY,GP,279625,113260503,4422001387,09-10-2022,23-10-2022,112,112,112,0
Package-B,Nalgonda,Nalgonda,Devarakonda,JARPULA THANDA,GP,279616,113260504,4422001388,14-10-2022,28-10-2022,822,822,822,0
Package-B,Nalgonda,Nalgonda,Devarakonda,ACHAMMA KUNTA THANDA,GP,279619,113260614,4422001393,12-10-2022,26-10-2022,1740,1740,1740,0
Package-B,Nalgonda,Nalgonda,Devarakonda,SURYA THANDA,GP,279599,113410884,4422001399,14-10-2022,28-10-2022,0,0,,0
Package-B,Nalgonda,Nalgonda,Devarakonda,KATTAKOMMU THANDA,GP,279554,113410882,4420901564,11-10-2022,25-10-2022,0,0,,0
Package-B,Nalgonda,Nalgonda,Devarakonda,GANYA NAYAK THANDA,GP,279603,113467025,4422001404,11-10-2022,25-10-2022,0,0,,0
Package-B,Nalgonda,Nalgonda,Devarakonda,KAMALAPUR,GP,279630,113674348,4422001535,14-10-2022,28-10-2022,0,0,,0
Package-B,Nalgonda,Nalgonda,Devarakonda,MUDIGONDA,GP,207428,113674349,4422001536,07-10-2022,21-10-2022,0,0,,0
Package-B,Nalgonda,Nalgonda,Devarakonda,RATHYA THANDA,GP,279530,113410701,4421500635,11-10-2022,25-10-2022,0,0,,0
Package-B,Nalgonda,Nalgonda,Devarakonda,KAMEPALLY,GP,207423,113359749,4491900575,10-10-2022,24-10-2022,0,0,,0
Package-B,Nalgonda,Nalgonda,Devarakonda,PATHLAVATH THANDA (T),GP,289474,113304755,4421701120,14-10-2022,28-10-2022,0,0,,0
Package-B,Nalgonda,Nalgonda,Devarakonda,PATHLAVATH THANDA (P),GP,279638,113304756,4421800553,15-10-2022,29-10-2022,0,0,,0
Package-B,Nalgonda,Nalgonda,Devarakonda,PADAMATIPALLY,GP,207430,113304754,4421800552,14-10-2022,28-10-2022,0,0,,0
Package-B,Nalgonda,Nalgonda,Devarakonda,YELLAREDDIBAVI,GP,279634,113304753,4420700281,08-10-2022,22-10-2022,0,0,,0
Package-B,Nalgonda,Nalgonda,Devarakonda,YERRAGUNTAPALLY,GP,279789,113359746,4490800466,08-10-2022,22-10-2022,0,0,,0
Package-B,Nalgonda,Nalgonda,Devarakonda,IDDAMPALLY,GP,207422,113563724,4422800768,10-10-2022,24-10-2022,0,0,,0
Package-B,Nalgonda,Nalgonda,Devarakonda,GOTTIMUKKALA,GP,207420,113563723,4422300687,04-10-2022,18-10-2022,0,0,,0
Package-B,Nalgonda,Suryapet,Huzur Nagar,VEPALASINGARAM,GP,207517,113036435,4291402413,09-10-2022,23-10-2022,1620,1620,1620,0
Package-B,Nalgonda,Suryapet,Huzur Nagar,LAKKAVARAM,GP,207514,113190932,4290901503,08-10-2022,22-10-2022,632,632,632,0
Package-B,Nalgonda,Suryapet,Huzur Nagar,SRINIVASPURAM,GP,207516,113190935,4291301088,07-10-2022,21-10-2022,2950,1860,2950,1090
Package-B,Nalgonda,Suryapet,Huzur Nagar,LINGAGIRI,GP,207515,113190929,4290601463,07-10-2022,21-10-2022,752,752,752,0
Package-B,Nalgonda,Suryapet,Huzur Nagar,KACHAVARIGUDEM,GP,207441,113036471,4332200588,09-10-2022,23-10-2022,0,0,,0
Package-B,Nalgonda,Suryapet,Huzur Nagar,GOPALAPURAM,GP,207512,113036432,4290700963,06-10-2022,20-10-2022,0,0,,0
Package-B,Nalgonda,Suryapet,Huzur Nagar,BURUGADDA,GP,207511,113036427,4290402124,04-10-2022,18-10-2022,1600,1600,1600,0
Package-B,Nalgonda,Suryapet,Huzur Nagar,KARAKAYALAGUDEM,GP,207513,112952162,4290800772,06-10-2022,20-10-2022,530,530,530,0
Package-B,Nalgonda,Suryapet,Huzur Nagar,MARRIGUDEM,GP,280952,112993521,4291600416,08-10-2022,22-10-2022,822,822,822,0
Package-B,Nalgonda,Nalgonda,Kattangoor,MUNUKUNTLA,GP,207563,113263244,4191301194,13-10-2022,27-10-2022,462,462,462,0
Package-B,Nalgonda,Nalgonda,Kattangoor,KURUMARTHY,GP,207562,113324234,4191501117,08-10-2022,22-10-2022,650,650,650,0
Package-B,Nalgonda,Nalgonda,Kattangoor,GARLABAIGUDEM,GP,207559,113263243,4191201657,10-10-2022,24-10-2022,958,958,958,0
Package-B,Nalgonda,Nalgonda,Kattangoor,CHERVU ANNARAM,GP,207555,113324219,4191201668,08-10-2022,22-10-2022,0,0,,0
Package-B,Nalgonda,Nalgonda,Kattangoor,AITIPAMULA,GP,207553,112984153,4191603028,12-10-2022,26-10-2022,0,0,,0
Package-B,Nalgonda,Nalgonda,Kattangoor,RAMACHADRAPURAM,GP,280659,112984158,4192100262,10-10-2022,24-10-2022,127,0,127,127
Package-B,Nalgonda,Nalgonda,Kattangoor,MALLARAM,GP,280655,113324212,4190600365,11-10-2022,25-10-2022,0,0,,0
Package-B,Nalgonda,Nalgonda,Kattangoor,BOLLEPALLY,GP,207554,113324205,4190301235,12-10-2022,26-10-2022,0,0,,0
Package-B,Nalgonda,Nalgonda,Kattangoor,KATTANGUR,GP,207561,112984136,4190103613,05-10-2022,19-10-2022,1580,1580,1580,0
Package-B,Nalgonda,Nalgonda,Kattangoor,MUTHYALAMMAGUDEM,GP,207564,113007900,4192300511,08-10-2022,22-10-2022,0,0,,0
Package-B,Nalgonda,Nalgonda,Kattangoor,DUGNEVALLY,GP,207556,113782194,4190501064,10-10-2022,24-10-2022,0,0,,0
Package-B,Nalgonda,Nalgonda,Kattangoor,BASKARLABAI,GP,280665,113007882,4191000745,08-10-2022,22-10-2022,0,0,,0
Package-B,Nalgonda,Nalgonda,Kattangoor,PITTAMPALLY,GP,207569,113007881,4191000744,07-10-2022,21-10-2022,0,0,,0
Package-B,Nalgonda,Nalgonda,Kattangoor,ISMAILPALLY,GP,280671,113007878,4190900442,12-10-2022,26-10-2022,0,0,,0
Package-B,Nalgonda,Nalgonda,Kattangoor,ERSANIGUDEM,GP,207558,113324207,4190400631,07-10-2022,21-10-2022,0,0,,0
Package-B,Nalgonda,Nalgonda,Kattangoor,PARADA,GP,207568,113324248,4191701377,09-10-2022,23-10-2022,0,0,,0
Package-B,Nalgonda,Nalgonda,Kattangoor,EDULOOR,GP,207557,113324224,4191401931,10-10-2022,24-10-2022,0,0,,0
Package-B,Nalgonda,Nalgonda,Kattangoor,PANDENAPALLY,GP,207567,113324216,4191100517,04-10-2022,18-10-2022,0,0,,0
Package-B,Nalgonda,Nalgonda,Kethepally,Cheekatigudem,GP,280699,113264165,4141500660,08-10-2022,22-10-2022,0,0,,0
Package-B,Nalgonda,Nalgonda,Kethepally,UPPALAPAD,GP,207583,113020126,5580200445,18-10-2022,01-11-2022,30,0,30,30
Package-B,Nalgonda,Nalgonda,Kethepally,KOPPOLE,GP,207579,113264156,4140801163,11-10-2022,25-10-2022,0,0,,0
Package-B,Nalgonda,Nalgonda,Kethepally,BHEEMARAM,GP,207571,113264159,4140901383,08-10-2022,22-10-2022,804,804,804,0
Package-B,Nalgonda,Nalgonda,Kethepally,AMANGAL,GP,208212,113278083,4342001160,09-10-2022,23-10-2022,0,0,,0
Package-B,Nalgonda,Nalgonda,Kethepally,PAMULAPAHAD,GP,208222,113278081,4341901262,08-10-2022,22-10-2022,0,0,,0
Package-B,Nalgonda,Nalgonda,Kethepally,KOTHAPET,GP,207581,113264166,4141600808,11-10-2022,25-10-2022,0,0,,0
Package-B,Nalgonda,Nalgonda,Munugode,KOMPALLY,GP,207779,113354711,4071301162,09-10-2022,23-10-2022,1382,1382,1382,0
Package-B,Nalgonda,Nalgonda,Munugode,KALWAKUNTLA,GP,207777,113354682,4070500461,12-10-2022,26-10-2022,1180,1180,1180,0
Package-B,Nalgonda,Nalgonda,Munugode,VELMAKANNE,GP,207788,113354738,4071701163,09-10-2022,23-10-2022,1482,1482,1482,0
Package-B,Nalgonda,Nalgonda,Munugode,CHELMEDA,GP,207770,113354751,4072100639,11-10-2022,25-10-2022,1880,1880,1880,0
Package-B,Nalgonda,Nalgonda,Munugode,KOTHULARAM,GP,207781,113354714,4071400375,09-10-2022,23-10-2022,1900,1900,1900,0
Package-B,Nalgonda,Nalgonda,Munugode,KISTAPUR,GP,207778,112944716,4071900849,10-10-2022,24-10-2022,0,0,,0
Package-B,Nalgonda,Nalgonda,Munugode,IPPERTHY,GP,207773,113079130,4070105277,08-10-2022,22-10-2022,632,632,632,0
Package-B,Nalgonda,Nalgonda,Munugode,PELIVELA,GP,207783,113079152,4070701290,07-10-2022,21-10-2022,3763,2976,3763,787
Package-B,Nalgonda,Nalgonda,Munugode,KACHILAPURAM,GP,207775,113079160,4071100325,07-10-2022,21-10-2022,872,872,872,0
Package-B,Nalgonda,Nalgonda,Munugode,Jakkalavarigudem,GP,281016,113079131,4070105278,15-10-2022,29-10-2022,1462,1462,1462,0
Package-B,Nalgonda,Nalgonda,Munugode,Ravigudem,GP,281015,113079129,4070105276,14-10-2022,28-10-2022,1362,1362,1362,0
Package-B,Nalgonda,Nalgonda,Munugode,MUNUGODE,GP,207782,112944573,4070105237,10-10-2022,24-10-2022,906,906,906,0
Package-B,Nalgonda,Nalgonda,Munugode,Yelagala gudem,GP,281013,112944616,4071001394,16-10-2022,30-10-2022,2678,1322,2678,1356
Package-B,Nalgonda,Nalgonda,Munugode,CHEEKATIMAMIDI,GP,207769,112944615,4071001393,14-10-2022,28-10-2022,684,684,684,0
Package-B,Nalgonda,Nalgonda,Munugode,CHOLLEDU,GP,207771,112944599,4070800760,10-10-2022,24-10-2022,2374,1800,2374,574
Package-B,Nalgonda,Nalgonda,Munugode,SINGARAM,GP,207786,112944586,4070600652,11-10-2022,25-10-2022,1402,1402,1402,0
Package-B,Nalgonda,Nalgonda,Munugode,VOOKONDI,GP,207789,112944581,4070401107,08-10-2022,22-10-2022,1737,1362,1737,375
Package-B,Nalgonda,Nalgonda,Munugode,RATHIPALLY,GP,207785,112985944,4070200442,09-10-2022,23-10-2022,1096,1096,1096,0
Package-B,Nalgonda,Nalgonda,Munugode,Gangorigudem,GP,281014,112985946,4070301467,09-10-2022,23-10-2022,924,924,924,0
Package-B,Nalgonda,Nalgonda,Munugode,PULIPALPULA,GP,207784,112944579,4070301465,07-10-2022,21-10-2022,0,0,,0
Package-B,Nalgonda,Nalgonda,Munugode,JAMASTANPALLY,GP,207774,113354748,4072000304,12-10-2022,26-10-2022,616,616,616,0
Package-B,Nalgonda,Nalgonda,Munugode,KALWALAPALLI,GP,207776,112944601,4070901108,07-10-2022,21-10-2022,650,650,650,0
Package-B,Nalgonda,Nalgonda,Munugode,GUDAPOOR,GP,207772,113079164,4071500811,07-10-2022,21-10-2022,770,770,770,0
Package-B,Nalgonda,Nalgonda,Munugode,KORETKAL,GP,207780,113079166,4071602048,09-10-2022,23-10-2022,906,906,906,0
Package-B,Nalgonda,Nalgonda,Munugode,Dubbakalwa,GP,281018,113079167,4071602049,11-10-2022,25-10-2022,0,0,,0
Package-B,Nalgonda,Nalgonda,Munugode,SOLIPUR,GP,207787,113079161,4071200260,06-10-2022,20-10-2022,1462,1462,1462,0
Package-B,Nalgonda,Nalgonda,Munugode,GUNDLORIGUDEM,GP,281017,113079132,4070105279,16-10-2022,30-10-2022,0,0,,0
Package-B,Nalgonda,Nalgonda,Nampally,CHITTEMPAD,GP,207842,113255938,4430100379,07-10-2022,21-10-2022,0,0,,0
Package-B,Nalgonda,Nalgonda,Nampally,NEVILLAGUDEM,GP,281030,113422649,4432201213,07-10-2022,21-10-2022,0,0,,0
Package-B,Nalgonda,Nalgonda,Nampally,NERELLAPALLY,GP,207852,113574910,4431300606,04-10-2022,18-10-2022,0,0,,0
Package-B,Nalgonda,Nalgonda,Nampally,NARSIMHULUGUDA,GP,207851,113084858,4432800270,10-10-2022,24-10-2022,0,0,,0
Package-B,Nalgonda,Nalgonda,Nampally,RAMDAS THANDA,GP,207855,113084861,4433200280,10-10-2022,24-10-2022,0,0,,0
Package-B,Nalgonda,Nalgonda,Nampally,JONTHANDA,GP,281026,113084862,4433200281,10-10-2022,24-10-2022,0,0,,0
Package-B,Nalgonda,Nalgonda,Nampally,PEDDAPUR,GP,207854,112928431,4432201182,04-10-2022,18-10-2022,1342,1342,1342,0
Package-B,Nalgonda,Nalgonda,Nampally,NAMPALLY,GP,207850,112928414,4430702013,08-10-2022,22-10-2022,1402,1402,1402,0
Package-B,Nalgonda,Nalgonda,Nampally,MAHAMADAPUR,GP,207846,112928409,4430300612,08-10-2022,22-10-2022,1282,1282,1282,0
Package-B,Nalgonda,Nalgonda,Nampally,G.MALLEPALLY,GP,207845,112928410,4430400562,12-10-2022,26-10-2022,616,616,616,0
Package-B,Nalgonda,Nalgonda,Nampally,MELLAVAI,GP,207848,112928411,4430500602,04-10-2022,18-10-2022,1740,1740,1740,0
Package-B,Nalgonda,Nalgonda,Nampally,CHALLAVANI KUNTA,GP,281028,113015855,4431701366,04-10-2022,18-10-2022,2098,2098,2098,0
Package-B,Nalgonda,Nalgonda,Nampally,TIRUMALAGIRI,GP,281019,113084857,4432400375,11-10-2022,25-10-2022,0,0,,0
Package-B,Nalgonda,Nalgonda,Nampally,KETHEPALLY,GP,281022,113084855,4432100348,04-10-2022,18-10-2022,0,0,,0
Package-B,Nalgonda,Nalgonda,Nampally,MALLAPURAJPALLY,GP,207847,113180598,4432700434,09-10-2022,23-10-2022,1214,1214,1214,0
Package-B,Nalgonda,Nalgonda,Nampally,TP GOURARAM,GP,207858,113180589,4431400766,07-10-2022,21-10-2022,958,958,958,0
Package-B,Nalgonda,Nalgonda,Nampally,THUNGAPHAD,GP,281020,113211017,4431400769,15-10-2022,29-10-2022,0,0,,0
Package-B,Nalgonda,Nalgonda,Nampally,VADDEPALLY,GP,234560,113211013,4430600511,10-10-2022,24-10-2022,0,0,,0
Package-B,Nalgonda,Nalgonda,Nampally,S.LINGOTAM,GP,207857,113306052,4431100823,08-10-2022,22-10-2022,0,0,,0
Package-B,Nalgonda,Nalgonda,Nampally,PAKKIRPURAM,GP,281023,112928429,4432000221,04-10-2022,18-10-2022,1164,1164,1164,0
Package-B,Nalgonda,Nalgonda,Nampally,SUNKISHALA,GP,281021,112928419,4431000284,03-10-2022,17-10-2022,632,632,632,0
Package-B,Nalgonda,Nalgonda,Nampally,DEVATHPALLY,GP,207844,113015857,4431800651,06-10-2022,20-10-2022,0,0,,0
Package-B,Nalgonda,Nalgonda,Nampally,REVEELI,GP,207856,112928432,4432300368,03-10-2022,17-10-2022,0,0,,0
Package-B,Nalgonda,Nalgonda,Nampally,TUMMALAPALLY,GP,207859,112928433,4432500460,11-10-2022,25-10-2022,1180,1180,1180,0
Package-B,Nalgonda,Nalgonda,Nampally,BANDA THIMMAPOOR,GP,207840,112928418,4430900264,09-10-2022,23-10-2022,1096,1096,1096,0
Package-B,Nalgonda,Nalgonda,Nampally,MUSTIPALLY,GP,207849,112928428,4431900679,09-10-2022,23-10-2022,1342,1342,1342,0
Package-B,Nalgonda,Nalgonda,Nampally,RAJYANAIK THANDA,GP,281024,112928427,4431900678,06-10-2022,20-10-2022,0,0,,0
Package-B,Nalgonda,Nalgonda,Nampally,PANSOOR,GP,207853,113084853,4431701369,08-10-2022,22-10-2022,1146,1146,1146,0
Package-B,Nalgonda,Nalgonda,Shaligouraram,SHALIGOURARAM,GP,208082,112984105,4150201497,08-10-2022,22-10-2022,770,770,770,0
Package-B,Nalgonda,Nalgonda,Shaligouraram,Tirumalarayunigudem,GP,280610,112984119,4152300316,07-10-2022,21-10-2022,1482,1482,1482,0
Package-B,Nalgonda,Nalgonda,Shaligouraram,Shalilingotam,GP,281962,112984106,4150500391,09-10-2022,23-10-2022,1112,1112,1112,0
Package-B,Nalgonda,Nalgonda,Shaligouraram,AMBARIPET,GP,208072,112984118,4152000827,09-10-2022,23-10-2022,1482,1482,1482,0
Package-B,Nalgonda,Nalgonda,Shaligouraram,CHITHALOOR,GP,208074,113007979,4150701331,04-10-2022,18-10-2022,804,804,804,0
Package-B,Nalgonda,Nalgonda,Shaligouraram,WANGAMARTHY,GP,208088,113143369,4150800781,07-10-2022,21-10-2022,598,598,598,0
Package-B,Nalgonda,Nalgonda,Shaligouraram,ITUKULAPAD,GP,208076,113324818,4150900992,09-10-2022,23-10-2022,478,478,478,0
Package-B,Nalgonda,Nalgonda,Shaligouraram,MADHARAM,GP,208077,113324835,4151001205,07-10-2022,21-10-2022,650,650,650,0
Package-B,Nalgonda,Nalgonda,Shaligouraram,PERKAKONDARAM,GP,208080,113324901,4151701462,07-10-2022,21-10-2022,512,512,512,0
Package-B,Nalgonda,Nalgonda,Shaligouraram,ADLOOR,GP,208070,112984114,4151501274,09-10-2022,23-10-2022,1232,1232,1232,0
Package-B,Nalgonda,Nalgonda,Shaligouraram,VOOTKUR,GP,208087,112984110,4151101049,09-10-2022,23-10-2022,752,752,752,0
Package-B,Nalgonda,Nalgonda,Shaligouraram,Bandemeedagudem,GP,280572,113007985,4151101051,11-10-2022,25-10-2022,564,564,564,0
Package-B,Nalgonda,Nalgonda,Shaligouraram,Ramagiri,GP,281963,112984117,4151900415,10-10-2022,24-10-2022,2050,1302,2050,748
Package-B,Nalgonda,Nalgonda,Shaligouraram,THUDIMUDI,GP,208084,113143366,4150600427,04-10-2022,18-10-2022,582,582,582,0
Package-B,Nalgonda,Nalgonda,Shaligouraram,GURAJALA,GP,208075,113143365,4150400981,09-10-2022,23-10-2022,650,650,650,0
Package-B,Nalgonda,Nalgonda,Shaligouraram,NG KOTHAPALLY,GP,208079,113222819,4151200735,07-10-2022,21-10-2022,496,496,496,0
Package-B,Nalgonda,Nalgonda,Shaligouraram,MANIMADDE,GP,208078,113222800,4150300668,07-10-2022,21-10-2022,462,462,462,0
Package-B,Nalgonda,Nalgonda,Shaligouraram,UPPALANCHA,GP,208085,113222825,4152200487,07-10-2022,21-10-2022,684,684,684,0
Package-B,Nalgonda,Nalgonda,Shaligouraram,RAMANUJAPURAM,GP,208081,113222827,4152600299,07-10-2022,21-10-2022,0,0,,0
Package-B,Nalgonda,Nalgonda,Shaligouraram,BAIRAVUNIBANDA,GP,208073,113143376,4152100813,08-10-2022,22-10-2022,548,548,548,0
Package-B,Nalgonda,Nalgonda,Shaligouraram,Jalonigudem,GP,280602,113143362,4150201569,09-10-2022,23-10-2022,548,548,548,0
Package-B,Nalgonda,Nalgonda,Shaligouraram,THAKKELLAPAD,GP,208083,112984112,4151300469,07-10-2022,21-10-2022,650,650,650,0
Package-B,Nalgonda,Nalgonda,Shaligouraram,AKARAM,GP,208071,112984113,4151401315,10-10-2022,24-10-2022,1164,1164,1164,0
Package-B,Nalgonda,Nalgonda,Shaligouraram,VALLALA,GP,208086,112984116,4151801785,08-10-2022,22-10-2022,1026,1026,1026,0
Package-B,Nalgonda,Nalgonda,Vemulapally,VEMULAPALLY,GP,208229,113278069,4340102537,04-10-2022,18-10-2022,0,0,,0
Package-B,Nalgonda,Nalgonda,Vemulapally,THIMMAREDDY GUDEM,GP,208227,113278080,4341500542,08-10-2022,22-10-2022,1026,1026,1026,0
Package-B,Nalgonda,Nalgonda,Vemulapally,MOLKAPATNAM,GP,208221,113306347,4340401052,11-10-2022,25-10-2022,1146,1146,1146,0
Package-B,Nalgonda,Nalgonda,Vemulapally,MANGAPURAM,GP,280719,113306367,4342101509,04-10-2022,18-10-2022,0,0,,0
Package-B,Nalgonda,Nalgonda,Vemulapally,SALKUNOOR,GP,208225,113306368,4342101510,11-10-2022,25-10-2022,0,0,,0
Package-B,Nalgonda,Nalgonda,Vemulapally,RAVULAPENTA,GP,208224,113306354,4340701668,10-10-2022,24-10-2022,0,0,,0
Package-B,Nalgonda,Nalgonda,Vemulapally,KAMEPALLI,GP,208219,113306378,4342700434,10-10-2022,24-10-2022,0,0,,0
Package-B,Nalgonda,Nalgonda,Vemulapally,THADKAMALLA,GP,207699,113308257,4321801902,09-10-2022,23-10-2022,0,0,,0
Package-B,Nalgonda,Nalgonda,Vemulapally,SHETTI PALEM,GP,208226,113306348,4340502543,04-10-2022,18-10-2022,906,906,906,0
Package-B,Nalgonda,Nalgonda,Vemulapally,BUGGABAVIGUDEM,GP,280732,113306355,4340800796,06-10-2022,20-10-2022,444,444,444,0
Package-B,Nalgonda,Nalgonda,Vemulapally,GOGUVANIGUDEM,GP,207690,113308256,4321300650,09-10-2022,23-10-2022,0,0,,0
Package-B,Nalgonda,Nalgonda,Vemulapally,ANUPAREDDYGUDEM,GP,208213,113306364,4341300520,08-10-2022,22-10-2022,462,462,462,0
Package-B,Nalgonda,Suryapet,Garidepally,VENKATRAMPURAM,GP,280928,113259290,4333100355,11-10-2022,25-10-2022,0,0,,0
Package-B,Nalgonda,Suryapet,Garidepally,L.B.NAGAR,GP,207447,113439181,4331500551,08-10-2022,22-10-2022,0,0,,0
Package-B,Nalgonda,Suryapet,Garidepally,ABBIREDDYGUDEM,GP,207436,113259286,4332000446,12-10-2022,26-10-2022,0,0,,0
Package-B,Nalgonda,Suryapet,Garidepally,APPANNAPETA,GP,207437,113469256,4331700692,04-10-2022,18-10-2022,0,0,,0
Package-B,Nalgonda,Nalgonda,Chandur,JOGIGUDEM,GP,280746,112944510,4060901163,04-10-2022,18-10-2022,838,838,838,0
Package-B,Nalgonda,Nalgonda,Chandur,NERMATTA,GP,207291,112944545,4061700882,08-10-2022,22-10-2022,0,0,,0
Package-B,Nalgonda,Nalgonda,Chandur,SHERIGUDEM,GP,280743,112986108,4061801545,08-10-2022,22-10-2022,702,702,702,0
Package-B,Nalgonda,Nalgonda,Chandur,TERATPALLY,GP,207294,113225565,4061801565,09-10-2022,23-10-2022,856,856,856,0
Package-B,Nalgonda,Nalgonda,Chandur,GATUPPAL,GP,207286,113225524,4060602386,13-10-2022,27-10-2022,668,668,668,0
Package-B,Nalgonda,Nalgonda,Chandur,KAMMAGUDEM,GP,280735,113064882,4060800827,07-10-2022,21-10-2022,0,0,,0
Package-B,Nalgonda,Nalgonda,Chandur,KONDAPURAM,GP,207290,113064887,4061301050,12-10-2022,26-10-2022,0,0,,0
Package-B,Nalgonda,Nalgonda,Chandur,PULLEMLA,GP,207292,112944491,4060701266,08-10-2022,22-10-2022,0,0,,0
Package-B,Nalgonda,Nalgonda,Chandur,BODANGIPARTHY,GP,207283,112944508,4060800822,10-10-2022,24-10-2022,872,872,872,0
Package-B,Nalgonda,Nalgonda,Chandur,THASKANIGUDEM,GP,280748,112944528,4061100455,09-10-2022,23-10-2022,462,462,462,0
Package-B,Nalgonda,Nalgonda,Chandur,SIRDEPALLY,GP,207293,112897067,4060500505,08-10-2022,22-10-2022,770,770,770,0
Package-B,Nalgonda,Nalgonda,Chandur,PADAMATITHALLA,GP,280761,112897079,4061400784,13-10-2022,27-10-2022,1044,1044,1044,0
Package-B,Nalgonda,Nalgonda,Chandur,UDTALAPALLY,GP,207296,112897078,4061400782,17-10-2022,31-10-2022,0,0,,0
Package-B,Nalgonda,Nalgonda,Chandur,KASTALA,GP,207289,112897069,4061001526,13-10-2022,27-10-2022,4497,752,4497,3745
Package-B,Nalgonda,Nalgonda,Chandur,CHOPPARIVARIGUDEM,GP,280758,113064883,4061001536,13-10-2022,27-10-2022,632,632,632,0
Package-B,Nalgonda,Nalgonda,Chandur,GUNDREPALLY,GP,207287,112986107,4060401056,15-10-2022,29-10-2022,512,512,512,0
Package-B,Nalgonda,Nalgonda,Chandur,CHAMALAPALLY,GP,207841,113084852,4431500634,10-10-2022,24-10-2022,992,992,992,0
Package-B,Nalgonda,Nalgonda,Chandur,TUMMALAPALLY,GP,207295,112944530,4061200569,07-10-2022,21-10-2022,0,0,,0
